RowNumber,Age,Balance,CreditScore,EstimatedSalary,NumOfProducts,IsActiveMember,Tenure,Geography,Gender,HasCrCard,Exited
4545,39,138160,673,110468.51,1,1,8,Spain,Male,1,0
4546,36,117700.86,477,74042,1,0,3,Germany,Female,0,0
4547,37,0,662,151871.84,2,0,5,France,Female,1,0
4548,37,122506.38,850,199693.84,1,1,9,Germany,Male,0,1
4549,58,0,635,58907.08,1,1,1,France,Female,1,1
4550,59,0,537,103799.77,2,0,9,France,Male,0,1
4551,39,166501.17,579,93835.64,2,0,3,France,Female,1,0
4552,46,89743.05,651,156425.57,1,0,4,Spain,Female,1,1
4553,25,0,610,123723.83,2,0,2,France,Female,1,0
4554,30,0,581,199464.08,2,0,1,France,Male,1,0
4555,39,0,592,83084.33,2,0,7,France,Male,1,0
4556,35,0,688,25488.43,1,0,6,Spain,Female,1,1
4557,18,98894.39,681,9596.4,1,1,1,France,Female,1,0
4558,37,168735.74,658,70370.24,2,0,3,Germany,Male,0,0
4559,34,0,792,86330.32,1,1,1,France,Male,0,0
4560,62,133201.17,528,168507.68,1,0,7,Germany,Female,0,1
4561,36,0,624,111605.9,2,0,0,Spain,Female,1,0
4562,31,127237.25,562,143317.42,2,1,4,Germany,Male,0,0
4563,36,117864.85,678,27619.06,2,0,1,Germany,Male,1,0
4564,64,153469.26,705,146573.66,3,0,3,Germany,Female,0,1
4565,23,93911.3,650,69055.45,2,0,4,Germany,Male,1,0
4566,46,76597.79,593,54453.72,1,1,2,Spain,Female,1,0
4567,40,79927.36,652,33524.6,2,1,4,France,Female,1,0
4568,27,0,554,135083.73,2,1,4,Spain,Female,1,0
4569,32,40172.91,584,137439.34,1,1,8,Germany,Male,1,0
4570,33,115195.58,516,11205.5,1,1,7,France,Male,1,0
4571,43,116644.29,789,60176.1,2,1,9,Germany,Female,1,0
4572,20,180293.84,598,29552.7,2,1,8,Germany,Male,1,0
4573,30,139872.81,669,188795.85,1,0,7,Germany,Female,1,0
4574,24,34547.82,645,11638.17,1,1,3,France,Female,1,0
4575,32,0,659,93155.75,2,1,9,France,Female,1,0
4576,29,96462.25,833,48986.18,2,1,1,Germany,Male,0,0
4577,40,130334.35,697,116951.1,2,1,7,Spain,Female,0,0
4578,39,119688.81,580,137041.26,1,0,3,Germany,Male,1,0
4579,38,0,691,44653.5,2,0,1,France,Male,0,0
4580,52,0,534,104035.41,3,1,1,France,Male,1,1
4581,32,71187.24,478,110593.62,1,1,6,France,Female,1,0
4582,47,0,572,36099.7,2,0,2,France,Female,1,0
4583,37,0,501,12470.3,2,0,4,France,Male,0,0
4584,38,0,624,95403.41,2,0,8,Spain,Female,1,0
4585,39,136422.41,595,151757.81,1,1,9,France,Female,1,0
4586,30,0,603,47536.46,2,1,8,France,Male,1,0
4587,25,0,602,101274.17,2,1,0,France,Female,1,0
4588,34,0,500,140268.45,1,1,6,France,Female,1,0
4589,41,153238.88,422,11663.09,1,0,6,France,Male,1,0
4590,35,0,615,150784.29,2,0,7,France,Male,1,0
4591,78,47536.4,635,119400.08,1,1,6,France,Female,1,0
4592,32,0,711,126188.42,2,0,1,France,Female,1,0
4593,36,142882.49,834,89983.02,1,0,8,France,Male,1,1
4594,44,0,633,29761.29,2,0,7,France,Female,1,0
4595,31,160566.11,650,27073.81,2,0,1,France,Female,0,0
4596,65,131935.51,743,96399.67,1,1,2,Germany,Male,1,1
4597,38,127678.8,567,45422.89,2,0,6,France,Male,0,0
4598,46,105214.58,706,108699.59,1,0,4,Germany,Female,1,1
4599,46,139859.54,638,38967.29,1,0,9,France,Male,1,0
4600,38,0,641,116466.19,2,0,3,France,Female,1,0
4601,34,112324.45,574,17993.43,2,1,5,France,Female,1,0
4602,30,134497.27,642,43250.54,1,0,8,Germany,Male,0,0
4603,35,120171.58,722,125240.8,1,0,1,Spain,Female,1,0
4604,23,106012.2,623,191415.94,2,1,1,France,Male,0,0
4605,25,0,681,90860.97,1,1,5,France,Male,0,0
4606,34,0,530,141872.52,2,1,8,France,Female,0,0
4607,55,0,797,49418.87,4,1,10,France,Female,1,1
4608,51,0,653,170426.65,1,0,3,France,Male,1,1
4609,42,119839.69,850,51016.02,1,1,8,Germany,Male,0,1
4610,34,0,581,81175.25,2,1,1,Spain,Male,0,0
4611,38,92219.21,589,99106.97,1,0,8,Germany,Male,1,0
4612,48,142055.41,555,79134.78,2,1,3,Germany,Male,0,0
4613,49,29602.08,748,163550.58,1,0,7,France,Female,0,1
4614,46,0,745,67769.94,2,1,7,France,Female,1,0
4615,34,0,730,126592.01,2,1,1,France,Male,1,0
4616,44,0,565,89602.81,2,1,1,France,Female,0,0
4617,37,141803.77,778,179421.84,1,1,3,France,Male,0,0
4618,24,0,812,156906.15,2,1,10,France,Male,1,0
4619,42,0,526,168486.02,1,1,1,France,Male,0,0
4620,47,126589.12,708,132730.07,2,1,0,France,Female,0,1
4621,33,108393.35,680,39057.67,1,1,2,France,Male,0,0
4622,43,115643.58,567,174606.35,2,0,2,Spain,Male,0,0
4623,48,132876.23,564,79259.77,1,0,5,Spain,Male,1,0
4624,24,110949.41,709,168515.61,1,1,3,France,Female,1,0
4625,46,130666.2,629,161125.67,1,1,1,France,Male,1,1
4626,45,103821.47,510,77878.62,2,1,10,France,Female,0,0
4627,32,0,506,80823.02,1,1,3,France,Female,1,0
4628,39,0,605,119348.28,1,1,7,France,Male,0,0
4629,32,132187.73,650,178331.36,2,1,1,Spain,Male,1,0
4630,49,98649.55,850,119174.88,1,0,8,Germany,Male,1,1
4631,38,126444.08,489,82662.73,2,1,2,Germany,Male,1,0
4632,30,154159.51,659,40441.1,1,0,8,Germany,Female,1,0
4633,43,0,753,109881.71,2,0,5,France,Female,1,0
4634,48,129250,477,157937.35,2,1,8,Germany,Male,1,0
4635,45,0,610,38276.84,1,0,3,Spain,Female,1,1
4636,33,167733.51,619,65222.48,2,1,2,France,Female,1,0
4637,31,56116.3,619,2181.94,2,0,2,Germany,Female,0,0
4638,30,141581.08,758,156249.06,1,0,3,France,Female,1,0
4639,50,139675.07,516,45591.23,2,0,7,Germany,Male,1,0
4640,27,66201.96,789,79458.12,1,1,8,France,Female,1,0
4641,44,0,687,103042.2,2,0,9,France,Female,0,1
4642,34,133658.24,485,70209.83,1,0,3,Germany,Male,1,0
4643,25,136202.78,446,176743.51,1,0,3,Germany,Male,1,0
4644,60,131778.08,597,10703.53,1,0,0,France,Female,0,1
4645,74,0,712,151425.82,2,0,5,Spain,Male,0,0
4646,34,0,522,3894.34,2,1,3,France,Female,1,0
4647,26,42712.87,805,28861.69,2,1,8,Germany,Female,1,0
4648,28,0,781,177703.15,2,0,4,France,Female,1,0
4649,57,0,689,136649.8,2,0,4,Spain,Female,1,1
4650,31,142631.54,670,175894.24,2,1,1,Germany,Male,1,0
4651,33,141204.65,670,76257.46,2,0,2,France,Male,1,0
4652,25,131402.21,524,193668.49,1,0,7,Germany,Female,0,0
4653,39,92636.96,734,125671.29,2,1,3,Spain,Female,1,0
4654,51,0,489,174098.28,2,1,3,France,Female,0,1
4655,31,102088.68,578,187866.21,4,0,5,Germany,Female,0,1
4656,39,0,622,100862.36,2,1,9,Spain,Male,0,0
4657,38,134887.53,843,10804.04,1,1,8,France,Female,1,0
4658,48,0,687,170893.85,2,1,4,France,Male,1,0
4659,28,159900.38,700,22698.56,1,0,8,Spain,Male,0,0
4660,50,102278.79,410,89822.48,2,0,2,Germany,Female,1,0
4661,41,0,537,175262.49,2,1,0,France,Female,0,0
4662,43,0,780,15705.27,1,1,0,France,Female,0,0
4663,58,0,652,170025.43,2,1,6,Spain,Male,0,0
4664,35,76989.97,620,17242.79,1,1,0,Germany,Male,1,0
4665,23,0,697,79734.23,2,1,10,France,Female,1,0
4666,35,0,786,92712.97,2,0,3,France,Male,1,0
4667,39,114491.82,850,99689.48,1,0,5,Germany,Female,1,0
4668,54,144768.94,749,93336.3,1,0,3,Germany,Male,1,1
4669,31,145056.59,445,175893.53,1,1,7,France,Male,1,0
4670,50,117206.3,443,42840.18,1,0,3,Germany,Male,1,1
4671,41,138014.4,637,140298.24,2,0,2,Germany,Male,1,0
4672,45,128352.59,616,144000.59,3,1,6,Germany,Female,1,1
4673,23,112568.31,756,113408.11,1,1,1,France,Female,1,0
4674,33,0,644,96420.58,1,0,2,France,Male,1,0
4675,41,176958.46,850,125806.3,2,1,1,Germany,Male,0,0
4676,38,99167.54,703,65720.92,1,0,9,Germany,Female,1,0
4677,42,103210.27,684,31002.03,1,0,3,Spain,Female,1,0
4678,48,104478.12,706,158248.71,3,1,10,Germany,Female,0,1
4679,61,125921.37,580,94677.83,1,1,8,Spain,Male,1,0
4680,35,0,777,17257.72,2,1,3,Spain,Female,1,0
4681,48,80697.44,676,101397.86,1,0,3,Germany,Male,0,0
4682,44,161887.81,708,84870.23,2,0,2,France,Female,1,0
4683,24,109558.36,809,183515.13,1,0,7,France,Male,1,0
4684,38,124271.26,588,75969.19,1,0,1,France,Male,1,0
4685,43,0,623,146379.3,2,1,1,France,Male,1,0
4686,42,190569.23,537,127154.8,1,1,1,Spain,Male,0,0
4687,53,143923.96,536,2019.78,1,0,2,Spain,Male,1,1
4688,48,96542.16,769,197885.72,2,1,2,France,Male,0,0
4689,33,0,690,138017.68,2,0,5,France,Male,1,0
4690,45,139825.56,771,170984.97,1,0,0,Spain,Male,0,1
4691,24,111769.14,497,55859.27,2,0,6,Germany,Male,1,0
4692,37,0,622,4459.5,2,0,4,Spain,Male,1,0
4693,30,113672.18,602,102135.92,2,0,9,Spain,Male,0,0
4694,32,147256.86,543,112771.95,1,0,7,France,Female,1,0
4695,45,107023.03,520,32903.93,1,0,7,Spain,Male,1,0
4696,37,125529.55,669,162260.93,1,1,1,France,Male,1,0
4697,41,0,631,87959.83,1,0,0,Spain,Female,0,0
4698,48,131834.8,537,166476.95,1,0,4,Germany,Male,1,1
4699,62,0,732,25438.87,2,1,2,France,Male,1,0
4700,56,99529.7,844,157230.06,1,1,5,Spain,Male,0,1
4701,35,0,838,197305.91,2,1,0,Spain,Male,0,0
4702,27,107303.72,652,44435.76,2,0,10,France,Male,0,0
4703,33,72783.42,660,181051.99,1,0,0,France,Male,0,0
4704,44,0,692,159069.37,1,1,8,Spain,Female,0,0
4705,35,0,588,155485.24,2,1,0,France,Female,1,0
4706,22,115743.6,533,43852.05,1,0,10,Germany,Female,0,0
4707,43,161256.53,850,140071.57,1,1,4,France,Male,1,0
4708,27,0,511,49089.36,2,1,8,France,Male,1,0
4709,44,0,530,55893.37,2,0,6,Spain,Male,0,0
4710,31,0,554,192660.55,2,1,1,France,Male,0,0
4711,40,162261.01,585,137028.51,2,0,3,Germany,Female,1,0
4712,39,74896.33,754,34430.16,1,0,3,France,Male,0,0
4713,54,0,474,108409.17,1,0,3,France,Male,1,1
4714,35,144037.6,837,145325.32,1,0,0,Germany,Male,1,0
4715,23,93522.2,567,81425.61,1,1,9,France,Female,0,0
4716,38,0,800,51553.43,2,0,1,Spain,Male,1,0
4717,18,0,646,52795.15,2,1,10,France,Male,0,0
4718,38,106922.92,627,84270.09,2,1,8,Germany,Male,0,0
4719,26,112972.57,505,145011.62,1,0,8,France,Male,1,0
4720,35,123042,566,66245.44,1,0,1,Germany,Female,1,1
4721,33,100488.92,619,36446.74,2,1,3,Germany,Female,0,0
4722,44,123322.15,757,137136.29,1,0,4,France,Female,1,0
4723,32,0,648,117323.31,1,1,0,France,Male,0,0
4724,42,68683.68,621,74157.71,1,1,8,Spain,Male,1,0
4725,49,59532.18,543,104253.56,1,0,6,Germany,Male,1,0
4726,43,140260.36,658,2748.72,2,0,7,France,Female,1,0
4727,50,88302.65,633,195937.16,1,1,7,Germany,Male,1,0
4728,19,0,648,22101.86,2,1,1,France,Female,0,0
4729,40,114655.58,501,126535.92,1,0,5,Germany,Male,0,0
4730,42,148283.94,683,44692.63,1,1,4,France,Female,1,1
4731,38,0,619,112442.63,1,0,1,Spain,Female,1,1
4732,35,0,705,66331.01,2,1,3,France,Female,0,0
4733,53,123916.67,638,16657.68,1,0,1,Germany,Female,1,1
4734,31,0,710,20081.3,2,0,1,France,Female,1,0
4735,54,0,590,93820.49,2,1,4,France,Female,1,1
4736,43,165896,725,130795.52,2,0,2,France,Male,1,0
4737,32,0,638,160129.99,2,0,0,France,Female,1,0
4738,36,111168.97,791,189969.91,1,1,6,France,Male,1,0
4739,40,103549.24,702,9712.52,1,0,1,France,Female,0,1
4740,32,0,607,196062.01,2,0,6,France,Female,0,0
4741,30,103804.97,535,125710.53,1,1,6,France,Male,1,0
4742,45,165901.59,651,23054.51,2,0,2,France,Male,1,1
4743,59,119152.1,506,170679.74,2,1,8,Germany,Male,1,0
4744,57,122950.31,511,181258.76,1,1,8,Spain,Female,1,0
4745,51,0,757,22835.13,1,1,1,France,Female,1,1
4746,49,133384.66,768,102397.22,1,0,1,Germany,Male,1,1
4747,32,0,757,115950.96,2,0,9,France,Male,1,0
4748,64,0,663,15876.52,2,1,6,Spain,Male,0,0
4749,37,158411.95,537,117690.58,4,1,7,Germany,Female,1,1
4750,29,122028.65,570,173792.77,2,1,4,Germany,Male,1,0
4751,35,0,850,80992.8,1,1,5,France,Female,1,0
4752,64,128751.65,661,189398.18,2,0,8,Germany,Female,1,1
4753,54,133436.52,659,56787.8,1,0,8,France,Male,1,0
4754,40,123177.01,454,148309.98,1,0,2,Spain,Male,1,0
4755,59,0,708,179673.11,1,0,2,France,Female,1,1
4756,37,120328.88,720,138470.21,2,1,2,France,Female,1,0
4757,39,130147.98,785,163798.41,1,0,1,France,Female,1,1
4758,36,92716.96,743,33693.78,1,1,8,Spain,Female,1,0
4759,48,0,493,48545.1,2,0,7,Spain,Female,1,0
4760,34,0,557,123427.98,1,1,3,Spain,Male,0,0
4761,40,76914.21,850,174183.44,1,0,1,France,Male,1,0
4762,32,106045.92,799,17938,2,1,3,France,Female,1,0
4763,34,103133.26,756,90059.04,1,1,1,France,Male,1,0
4764,38,145974.79,752,137694.23,2,1,0,France,Male,1,0
4765,36,0,696,65039.9,3,0,3,Spain,Female,1,0
4766,49,0,630,162858.29,2,1,1,Spain,Female,0,0
4767,38,0,659,35701.06,2,1,9,Spain,Female,1,0
4768,39,0,685,18826.06,2,1,9,Spain,Male,1,0
4769,31,0,599,130086.47,1,1,3,Spain,Female,1,1
4770,31,139183.06,559,143360.56,1,1,1,Spain,Female,0,0
4771,19,0,615,159920.92,2,0,5,Spain,Male,1,0
4772,36,74974.89,580,12099.67,1,1,3,Germany,Female,1,0
4773,44,61691.45,487,53087.98,1,1,6,Spain,Male,1,0
4774,35,121952.75,646,142839.82,2,1,1,Germany,Female,1,0
4775,35,0,811,178.19,1,1,7,France,Female,1,0
4776,35,0,526,105618.14,2,1,5,Spain,Male,1,0
4777,37,0,767,24734.25,2,1,7,Spain,Male,1,0
4778,33,80107.83,548,82245.67,2,1,1,France,Female,0,0
4779,45,0,737,177695.67,2,1,2,Spain,Female,0,0
4780,40,147856.82,613,107961.11,3,0,1,Germany,Male,0,1
4781,36,0,711,55207.41,2,0,8,Spain,Male,1,0
4782,53,65407.16,850,182633.63,2,0,7,Spain,Female,0,1
4783,53,114233.18,752,51587.04,1,1,8,France,Female,1,0
4784,37,0,710,115403.31,2,0,5,France,Female,1,0
4785,53,187602.18,664,186392.99,1,0,7,Spain,Female,1,1
4786,22,156834.34,510,44374.44,1,0,3,France,Female,0,0
4787,34,0,577,84033.35,2,1,2,France,Female,1,0
4788,42,157498.9,529,82276.62,1,1,1,France,Male,1,0
4789,44,0,757,177528.92,2,0,9,Spain,Female,1,0
4790,41,0,691,56850.92,1,1,2,France,Male,1,1
4791,34,0,621,47972.65,1,0,8,Spain,Male,0,0
4792,35,0,709,104982.39,2,0,2,Spain,Male,1,0
4793,19,130274.22,756,133535.29,1,1,4,Spain,Male,1,0
4794,41,0,788,25571.37,1,1,6,France,Female,1,0
4795,39,149379.66,705,96075.55,2,0,5,France,Female,1,0
4796,29,0,483,81634.45,1,1,9,France,Male,1,0
4797,35,100829.94,719,165008.97,1,1,1,Spain,Male,1,0
4798,32,96408.98,793,138191.81,1,1,1,Germany,Female,1,0
4799,41,0,593,99136.49,2,1,6,France,Male,1,0
4800,52,0,551,63584.55,1,0,1,France,Male,0,1
4801,39,0,690,160532.88,2,0,6,France,Male,1,0
4802,71,149105.08,823,162683.06,1,1,5,France,Male,0,0
4803,39,0,512,134878.19,1,0,3,Spain,Male,1,0
4804,41,0,802,134626.3,2,1,5,Spain,Male,1,0
4805,34,0,450,175480.93,2,0,2,Spain,Female,1,0
4806,41,90218.11,651,174337.68,1,0,1,Germany,Male,1,0
4807,33,87347.7,697,172524.51,1,0,1,France,Female,1,0
4808,28,0,611,25395.83,2,0,2,France,Male,0,0
4809,33,137811.75,643,184856.89,1,1,0,France,Female,1,0
4810,37,105563,822,182624.93,1,0,3,France,Male,1,0
4811,38,0,632,192505.62,2,0,4,France,Male,0,0
4812,26,0,575,112507.63,2,0,7,Spain,Female,1,0
4813,31,91125.75,672,177295.92,1,0,6,France,Male,1,0
4814,39,0,517,12465.51,2,1,3,Spain,Male,0,0
4815,39,0,621,36122.96,2,0,8,Spain,Male,1,0
4816,77,135120.56,775,37836.64,1,0,6,Germany,Female,1,0
4817,29,0,600,34747.43,2,1,8,France,Male,0,0
4818,28,0,640,131097.9,2,1,7,France,Male,1,0
4819,36,86837.95,752,105280.55,1,1,1,France,Female,1,0
4820,26,100446.57,613,149653.81,1,1,4,France,Male,0,0
4821,32,0,484,139390.99,2,1,3,France,Female,1,0
4822,33,0,511,132436.71,2,0,3,France,Female,1,0
4823,32,0,745,179705.13,4,1,2,France,Female,0,1
4824,32,114512.59,786,15796.66,1,0,6,Spain,Female,1,0
4825,35,136364.46,727,142754.71,1,0,5,France,Male,0,0
4826,31,106260.67,622,2578.43,1,1,5,France,Male,1,0
4827,24,146126.75,794,88992.05,1,1,10,France,Male,1,0
4828,52,111284.53,636,32936.44,1,1,4,Spain,Male,0,1
4829,42,121056.63,741,39122.58,2,0,9,Spain,Female,1,0
4830,34,128270.56,687,191092.62,1,0,5,France,Male,1,0
4831,30,0,660,129149.06,2,0,4,Spain,Male,1,0
4832,35,0,660,13218.6,2,0,7,France,Male,1,0
4833,79,0,617,160589.18,1,1,7,France,Female,1,0
4834,32,191775.65,762,179657.83,1,0,10,France,Male,1,0
4835,35,0,752,44335.54,1,0,2,Spain,Female,1,1
4836,34,85141.79,561,29217.37,2,1,4,Spain,Male,1,0
4837,26,126392.18,609,43651.49,1,1,10,France,Male,0,0
4838,28,0,803,159654,2,0,3,France,Male,1,0
4839,40,129860.37,556,17992.94,1,0,9,France,Female,0,0
4840,53,127642.44,531,141501.45,1,0,5,France,Female,1,1
4841,35,0,411,93825.78,2,1,2,France,Female,1,0
4842,44,125584.17,587,41852.24,2,1,5,Germany,Female,1,1
4843,56,50911.21,683,97629.31,3,0,7,Spain,Male,0,1
4844,29,91955.61,654,37065.66,1,0,2,France,Male,1,0
4845,36,84266.44,670,38614.69,2,0,2,Germany,Female,0,0
4846,36,147149.59,655,87816.86,1,1,2,France,Female,1,0
4847,36,0,752,184866.86,2,0,7,France,Female,1,0
4848,23,104822.45,534,160176.47,1,1,5,France,Female,0,0
4849,42,146766.72,635,164357.1,2,1,1,France,Male,0,0
4850,70,148745.92,491,17818.33,2,1,6,Germany,Male,1,0
4851,27,0,516,142680.64,1,0,9,France,Male,1,1
4852,48,0,530,85081.09,1,0,0,France,Female,1,0
4853,35,0,687,176450.19,2,1,3,Spain,Male,1,0
4854,41,135203.81,684,121967.88,2,1,6,France,Female,1,0
4855,23,93301.97,706,127187.04,2,1,2,Germany,Male,0,0
4856,33,96341,490,108313.34,2,0,5,Germany,Male,0,0
4857,44,165326.2,796,57205.55,1,1,8,France,Male,1,0
4858,27,0,849,157891.86,2,1,0,France,Male,0,0
4859,41,99786.2,779,86927.53,1,0,10,France,Female,1,0
4860,22,114440.24,794,107753.07,1,1,4,Spain,Female,1,0
4861,36,141573.55,748,82158.14,1,0,4,Spain,Male,1,0
4862,22,0,663,29135.89,1,0,9,Spain,Female,1,1
4863,55,133676.65,645,17095.49,1,1,1,Spain,Female,0,0
4864,33,147493.7,464,100447.53,2,0,10,France,Female,1,0
4865,54,0,737,83470.4,1,0,9,France,Male,1,1
4866,29,0,590,121846.81,2,0,4,France,Female,1,0
4867,37,95022.57,522,129107.59,1,1,3,Germany,Female,1,0
4868,34,0,648,54726.43,1,0,3,France,Female,1,0
4869,37,0,754,116141.72,1,1,6,France,Male,1,0
4870,50,149713.61,669,124872.42,3,1,4,France,Male,1,1
4871,43,107963.38,648,186438.86,1,0,1,Germany,Female,0,1
4872,40,0,763,134281.11,2,0,3,France,Male,1,0
4873,32,0,790,91044.47,1,0,3,Spain,Male,1,0
4874,37,0,581,74320.75,2,1,7,France,Male,1,0
4875,43,0,703,9704.66,2,0,8,France,Male,1,0
4876,33,102017.25,571,128600.49,2,0,9,France,Female,0,0
4877,27,0,657,6468.24,2,0,8,Spain,Female,0,0
4878,44,0,737,57898.58,2,0,7,France,Male,0,0
4879,29,96674.55,793,192120.66,2,0,8,Spain,Male,0,0
4880,44,81811.71,783,164213.53,1,0,3,Spain,Female,1,1
4881,33,79281.61,751,117547.76,1,0,4,Spain,Male,1,0
4882,31,0,579,26149.25,2,0,6,France,Male,1,0
4883,36,122314.39,655,9181.66,1,0,10,Germany,Female,1,0
4884,43,140733.74,614,166588.76,1,1,8,Germany,Male,1,0
4885,49,116933.11,678,195053.58,1,0,2,Germany,Male,1,1
4886,41,165445.04,562,85787.31,2,0,5,Spain,Male,1,0
4887,53,123805.03,711,102428.51,1,0,5,Germany,Female,1,0
4888,37,107548.94,620,71175.94,1,0,0,France,Male,1,0
4889,49,111634.29,437,166440.32,2,1,9,France,Male,0,0
4890,41,109153.96,691,148848.76,3,1,8,Germany,Female,1,1
4891,34,0,552,140286.69,2,0,4,Spain,Female,1,0
4892,34,86055.17,765,104220.5,2,1,5,Germany,Male,1,0
4893,51,98438.23,707,70778.63,1,0,10,Germany,Female,0,1
4894,29,0,764,65868.28,2,0,5,Spain,Male,1,0
4895,32,144705.87,585,171482.56,2,0,8,France,Female,0,0
4896,31,0,784,143204.41,2,1,7,France,Male,1,0
4897,41,91612.91,605,28427.84,1,1,5,France,Male,1,0
4898,40,0,699,78387.32,1,0,2,Spain,Male,1,0
4899,40,0,544,161076.92,1,1,7,France,Female,0,0
4900,32,192122.84,803,54277.45,1,1,9,France,Female,1,1
4901,41,179904,735,137180.95,1,1,7,France,Male,1,0
4902,59,178058.06,673,21063.71,2,1,0,France,Male,0,1
4903,30,176166.56,652,152210.81,2,1,2,France,Male,1,0
4904,42,156864.2,694,88890.75,2,0,3,France,Male,0,0
4905,44,0,741,190534.76,2,1,7,France,Female,1,0
4906,30,0,590,83090.35,2,0,3,Spain,Male,1,0
4907,33,0,809,141426.78,2,1,3,Spain,Female,0,0
4908,34,161588.89,523,51358.66,1,1,2,France,Male,1,0
4909,48,109349.29,540,88703.04,1,0,2,France,Male,1,1
4910,29,0,596,116696.77,2,0,6,Spain,Female,1,0
4911,36,0,597,7156.09,2,1,9,France,Female,1,0
4912,37,0,407,49161.12,1,1,1,Spain,Male,1,1
4913,60,152335.7,748,126743.33,1,0,0,France,Male,1,1
4914,51,124662.54,562,65390.46,1,1,1,France,Female,1,1
4915,47,91522.04,734,138835.91,2,1,10,Germany,Female,1,0
4916,45,0,710,36154.66,2,1,1,France,Male,1,0
4917,39,62052.28,539,59755.14,1,1,6,Spain,Female,0,0
4918,32,107871.72,542,125302.64,1,0,7,France,Male,1,0
4919,36,99472.76,717,94274.72,2,0,2,France,Female,1,1
4920,50,128039.01,682,102260.16,1,1,10,Spain,Female,1,0
4921,33,0,515,136028.97,2,1,2,France,Male,1,0
4922,33,114634.63,526,110114.38,2,0,8,Spain,Female,1,1
4923,26,56738.47,702,100442.22,2,1,5,France,Male,1,1
4924,34,90355.12,651,193597.94,2,0,2,Germany,Male,0,0
4925,36,115725.24,792,1871.25,2,0,5,Germany,Male,0,0
4926,58,114327.59,817,42831.11,2,1,3,Germany,Male,1,0
4927,36,100762.64,674,182156.86,1,0,6,Germany,Female,1,0
4928,40,0,641,151648.66,1,0,9,France,Female,0,1
4929,39,89039.9,513,146738.83,2,1,7,Spain,Male,1,0
4930,34,78829.53,561,12148.2,1,1,1,France,Male,1,0
4931,30,112372.96,627,118029.09,1,1,6,Germany,Male,1,0
4932,81,122029.15,682,50783.88,1,1,6,Germany,Male,1,0
4933,29,157829.12,683,129891.66,1,0,0,France,Female,0,0
4934,31,108377.75,420,9904.63,2,1,1,Germany,Female,1,0
4935,54,95507.12,670,63213.31,1,1,2,France,Female,1,0
4936,43,127146.68,505,137565.87,1,0,6,Germany,Male,0,0
4937,24,133811.78,580,17185.95,1,0,1,Germany,Male,1,1
4938,36,121092.47,577,143783.46,2,1,3,France,Male,0,0
4939,34,126979.75,773,36823.28,1,0,10,Germany,Male,0,0
4940,37,144235.73,616,154957.66,2,0,5,France,Male,0,1
4941,38,152582.2,763,31892.82,2,0,0,France,Female,0,0
4942,43,172478.15,640,191084.4,1,0,9,Spain,Male,1,1
4943,36,126477.42,592,179718.17,1,0,1,France,Male,0,0
4944,43,97473.87,528,159823.16,2,1,7,Spain,Male,1,0
4945,53,138053.67,630,114110.97,1,1,5,France,Male,0,0
4946,31,164003.05,529,60993.23,2,1,2,France,Female,1,0
4947,47,0,546,66408.01,1,1,8,France,Female,1,1
4948,62,0,753,136398.9,2,1,6,France,Female,1,0
4949,39,122486.11,772,140709.25,2,1,4,Spain,Female,1,0
4950,36,0,567,8555.73,2,0,1,France,Male,0,0
4951,45,53667.44,628,115022.94,1,0,6,Germany,Female,1,0
4952,20,0,658,187638.34,2,0,7,France,Male,0,0
4953,58,109327.65,679,3829.13,1,1,9,Spain,Male,1,0
4954,34,121151.05,629,119357.93,1,0,1,Spain,Male,0,0
4955,42,101043.63,731,192175.52,1,1,9,Spain,Male,1,0
4956,33,83501.66,775,128841.31,2,0,3,Germany,Male,1,0
4957,33,80462.24,660,150422.35,1,0,2,Spain,Male,0,0
4958,39,0,752,188187.05,1,0,3,France,Male,1,0
4959,37,109093.41,655,1775.52,2,0,6,France,Male,1,0
4960,46,140355.6,543,85086.78,1,1,5,Spain,Female,1,0
4961,42,0,811,3797.79,2,1,10,France,Male,1,0
4962,45,130170.82,689,150856.38,2,0,0,Germany,Male,1,0
4963,42,0,531,90537.47,2,1,2,France,Female,0,0
4964,40,109542.29,515,166370.81,1,1,0,France,Male,1,0
4965,41,33563.95,466,178994.13,2,0,3,France,Female,1,1
4966,36,148795.17,782,195681.43,2,1,1,France,Male,1,0
4967,64,0,611,53277.15,2,1,9,France,Male,1,0
4968,40,174126.75,621,172490.78,3,0,8,Germany,Male,1,1
4969,41,0,604,11819.84,1,0,3,Spain,Male,0,0
4970,35,106405.03,655,82900.25,1,1,1,Spain,Female,1,0
4971,38,0,689,82709.8,1,1,2,Spain,Male,1,0
4972,30,128393.29,681,180593.45,1,1,2,Spain,Male,1,0
4973,41,127841.52,643,172363.41,1,0,2,Germany,Male,1,0
4974,24,137295.19,617,91195.12,2,1,4,France,Female,1,0
4975,55,155828.22,638,108987.25,1,1,2,Spain,Female,0,1
4976,39,0,743,44265.28,2,0,6,France,Male,1,0
4977,25,144351.86,828,116613.26,1,0,7,Germany,Female,1,0
4978,35,106365.29,776,148527.56,1,1,8,Spain,Male,1,0
4979,35,127801.88,540,84239.46,1,1,7,Germany,Male,0,0
4980,45,122793.96,616,62002.04,1,1,4,Germany,Female,1,0
4981,38,113525.84,628,46044.48,1,0,10,Germany,Male,1,1
4982,23,136100.69,667,169669.33,2,0,6,Spain,Female,0,1
