poutcome,job,marital,education,default,housing,loan,contact,day,month,campaign,duration,pdays,previous,age,balance,y
unknown,technician,married,secondary,no,yes,no,cellular,13,aug,4,69,-1,0,41,563,no
unknown,retired,married,primary,no,no,no,cellular,13,aug,5,432,-1,0,59,249,no
unknown,technician,married,secondary,no,no,no,cellular,13,aug,4,299,-1,0,45,144,no
unknown,technician,divorced,secondary,no,no,no,cellular,13,aug,6,404,-1,0,52,152,yes
unknown,management,married,tertiary,no,no,no,cellular,13,aug,7,657,-1,0,31,156,yes
unknown,management,single,tertiary,no,yes,no,cellular,13,aug,6,203,-1,0,32,1047,no
unknown,technician,single,secondary,no,no,no,cellular,13,aug,4,95,-1,0,38,227,no
unknown,blue-collar,married,primary,no,no,no,cellular,13,aug,6,157,-1,0,48,890,no
unknown,technician,married,tertiary,no,yes,no,cellular,13,aug,6,78,-1,0,39,4373,no
unknown,technician,married,secondary,no,no,no,cellular,13,aug,4,136,-1,0,53,9146,no
unknown,technician,divorced,secondary,no,yes,no,cellular,13,aug,4,250,-1,0,35,3549,no
unknown,management,single,tertiary,no,no,no,cellular,13,aug,8,296,-1,0,36,0,no
unknown,technician,single,secondary,no,yes,no,cellular,13,aug,3,141,-1,0,36,9149,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,4,737,-1,0,40,66,yes
unknown,technician,single,tertiary,no,yes,no,cellular,13,aug,4,150,-1,0,30,0,no
unknown,blue-collar,married,primary,no,no,yes,cellular,13,aug,4,324,-1,0,60,0,no
unknown,technician,married,secondary,no,no,no,cellular,13,aug,4,156,-1,0,40,95,no
unknown,management,married,tertiary,no,yes,no,cellular,13,aug,5,275,-1,0,33,728,no
unknown,technician,married,secondary,no,no,no,cellular,13,aug,4,328,-1,0,51,317,no
unknown,technician,divorced,secondary,no,no,yes,cellular,13,aug,4,156,-1,0,36,1941,no
unknown,technician,divorced,tertiary,no,no,no,cellular,13,aug,4,376,-1,0,45,206,no
unknown,admin.,married,secondary,no,no,no,cellular,13,aug,2,260,-1,0,47,328,no
unknown,management,single,tertiary,no,yes,no,cellular,13,aug,4,871,-1,0,34,9827,yes
unknown,blue-collar,married,primary,no,yes,no,cellular,13,aug,6,89,-1,0,57,696,no
unknown,services,married,secondary,no,no,no,cellular,13,aug,4,110,-1,0,58,627,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,2,122,-1,0,36,274,no
unknown,management,divorced,tertiary,no,yes,no,cellular,13,aug,2,98,-1,0,40,862,no
unknown,technician,single,secondary,no,yes,yes,cellular,13,aug,2,165,-1,0,45,113,no
unknown,unemployed,married,secondary,no,no,no,cellular,13,aug,2,684,-1,0,52,9139,no
unknown,services,married,secondary,no,no,no,cellular,13,aug,4,838,-1,0,53,6170,yes
unknown,management,married,tertiary,no,no,no,cellular,13,aug,6,379,-1,0,43,2383,yes
unknown,blue-collar,married,primary,no,no,no,cellular,13,aug,2,310,-1,0,47,2642,no
unknown,blue-collar,married,secondary,no,no,no,telephone,13,aug,6,79,-1,0,59,10054,no
unknown,retired,married,secondary,no,no,no,cellular,13,aug,2,292,-1,0,59,25947,no
unknown,management,divorced,tertiary,no,no,no,cellular,13,aug,2,305,-1,0,33,0,no
unknown,technician,married,secondary,no,no,no,cellular,13,aug,17,15,-1,0,55,199,no
unknown,technician,single,tertiary,no,no,no,cellular,13,aug,8,851,-1,0,30,635,yes
unknown,technician,married,secondary,no,yes,yes,telephone,13,aug,2,60,-1,0,34,0,no
unknown,management,divorced,tertiary,no,yes,no,cellular,13,aug,4,559,-1,0,41,4329,no
unknown,management,divorced,tertiary,no,yes,no,cellular,13,aug,2,1314,-1,0,35,434,yes
unknown,technician,married,secondary,no,no,no,cellular,13,aug,4,136,-1,0,34,-346,no
unknown,management,single,tertiary,no,no,no,cellular,13,aug,6,733,-1,0,52,556,no
unknown,technician,single,tertiary,no,no,no,cellular,13,aug,2,713,-1,0,35,303,no
unknown,technician,divorced,secondary,no,no,no,cellular,13,aug,6,104,-1,0,41,258,no
unknown,management,single,tertiary,no,no,no,cellular,13,aug,2,517,-1,0,31,6413,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,6,832,-1,0,40,143,no
unknown,management,divorced,tertiary,no,no,no,cellular,13,aug,2,169,-1,0,44,0,no
unknown,technician,married,secondary,no,no,no,cellular,13,aug,2,195,-1,0,31,-302,no
unknown,management,single,tertiary,no,no,no,cellular,13,aug,4,321,-1,0,30,756,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,2,343,-1,0,50,400,no
unknown,management,single,tertiary,no,no,no,cellular,13,aug,2,116,-1,0,32,90,no
unknown,management,single,tertiary,no,no,no,cellular,13,aug,2,96,-1,0,58,2297,no
unknown,housemaid,married,primary,no,no,no,cellular,13,aug,2,111,-1,0,56,19,no
unknown,management,married,secondary,no,yes,yes,cellular,13,aug,5,92,-1,0,30,877,no
unknown,services,married,secondary,no,yes,yes,cellular,13,aug,1,158,-1,0,48,400,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,1,327,-1,0,54,588,no
unknown,blue-collar,married,primary,no,no,yes,cellular,13,aug,3,202,-1,0,51,3754,no
unknown,retired,married,primary,no,yes,yes,cellular,13,aug,1,314,-1,0,59,1393,no
unknown,technician,single,secondary,no,no,no,cellular,13,aug,1,990,-1,0,34,16,yes
unknown,management,divorced,tertiary,no,no,no,cellular,13,aug,3,160,-1,0,43,666,no
unknown,blue-collar,married,primary,no,no,no,cellular,13,aug,1,69,-1,0,39,52,no
unknown,housemaid,married,primary,no,no,no,cellular,13,aug,1,144,-1,0,47,183,no
unknown,admin.,divorced,secondary,no,no,no,cellular,13,aug,1,529,-1,0,48,362,yes
unknown,technician,married,secondary,no,no,yes,cellular,13,aug,1,363,-1,0,32,199,no
unknown,management,married,tertiary,no,no,yes,cellular,13,aug,1,76,-1,0,58,3948,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,1,342,-1,0,36,114,no
unknown,technician,married,secondary,no,no,no,cellular,13,aug,1,31,-1,0,32,5122,no
unknown,entrepreneur,married,tertiary,no,no,no,cellular,13,aug,6,75,-1,0,30,366,no
unknown,technician,divorced,secondary,no,no,no,cellular,13,aug,1,111,-1,0,53,1950,no
unknown,blue-collar,married,secondary,no,no,no,cellular,13,aug,3,68,-1,0,47,1303,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,2,1148,-1,0,33,191,yes
unknown,technician,divorced,secondary,no,no,no,cellular,13,aug,1,75,-1,0,56,1561,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,1,157,-1,0,30,388,no
unknown,management,divorced,tertiary,no,no,no,cellular,13,aug,3,382,-1,0,30,46,no
unknown,technician,single,tertiary,no,yes,no,cellular,13,aug,1,274,-1,0,35,354,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,5,257,-1,0,37,887,no
unknown,technician,single,secondary,no,no,no,cellular,13,aug,1,99,-1,0,30,309,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,1,356,-1,0,35,1036,no
unknown,technician,married,secondary,no,no,no,cellular,13,aug,3,212,-1,0,33,3,no
unknown,retired,married,primary,no,no,no,cellular,13,aug,3,139,-1,0,59,474,no
unknown,technician,single,tertiary,no,no,no,telephone,13,aug,3,490,-1,0,34,2195,no
unknown,technician,single,tertiary,no,no,no,cellular,13,aug,5,209,-1,0,41,5389,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,6,175,-1,0,42,17,no
unknown,management,single,tertiary,no,yes,no,cellular,13,aug,3,130,-1,0,30,717,no
unknown,technician,married,secondary,no,no,no,cellular,13,aug,1,121,-1,0,59,3562,no
unknown,technician,married,tertiary,no,yes,yes,cellular,13,aug,1,78,-1,0,42,1493,no
unknown,housemaid,married,secondary,no,no,no,cellular,13,aug,1,73,-1,0,47,582,no
unknown,technician,married,tertiary,no,yes,yes,cellular,13,aug,3,84,-1,0,43,1201,no
unknown,services,married,primary,no,yes,no,cellular,13,aug,1,168,-1,0,50,12,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,1,255,-1,0,48,732,no
unknown,management,divorced,tertiary,no,no,no,cellular,13,aug,4,159,-1,0,40,823,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,3,388,-1,0,35,3481,no
unknown,technician,married,secondary,no,yes,no,cellular,13,aug,3,99,-1,0,47,599,no
unknown,services,married,primary,no,yes,yes,cellular,13,aug,7,82,-1,0,47,1803,no
unknown,management,married,secondary,no,no,no,cellular,13,aug,4,418,-1,0,60,13238,no
unknown,management,divorced,tertiary,no,no,no,cellular,13,aug,3,73,-1,0,44,3321,no
unknown,technician,married,secondary,no,no,no,cellular,13,aug,4,205,-1,0,53,100,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,3,202,-1,0,32,1517,no
unknown,technician,married,secondary,no,no,no,cellular,13,aug,4,394,-1,0,30,574,no
unknown,technician,single,tertiary,no,no,no,cellular,13,aug,3,109,-1,0,30,177,no
unknown,technician,married,secondary,no,no,no,cellular,13,aug,8,233,-1,0,51,427,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,8,107,-1,0,56,16377,no
unknown,management,single,tertiary,no,yes,no,cellular,13,aug,3,163,-1,0,30,1637,no
unknown,blue-collar,married,secondary,no,no,no,cellular,13,aug,3,399,-1,0,47,1021,no
unknown,blue-collar,married,primary,no,yes,no,cellular,13,aug,2,240,-1,0,56,397,no
unknown,services,married,secondary,no,no,no,cellular,13,aug,3,274,-1,0,54,6376,no
unknown,management,single,tertiary,no,no,no,cellular,13,aug,4,150,-1,0,36,202,no
unknown,management,married,tertiary,no,yes,no,cellular,13,aug,5,209,-1,0,34,101,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,5,67,-1,0,36,396,no
unknown,admin.,single,tertiary,no,yes,no,cellular,13,aug,4,132,-1,0,32,497,no
unknown,admin.,married,tertiary,no,no,no,cellular,13,aug,3,293,-1,0,30,631,no
unknown,technician,married,tertiary,no,no,no,cellular,13,aug,5,75,-1,0,42,1361,no
unknown,technician,married,secondary,no,no,no,cellular,13,aug,5,413,-1,0,34,2959,no
unknown,blue-collar,married,primary,no,no,no,cellular,13,aug,5,58,-1,0,56,379,no
unknown,technician,single,secondary,no,no,no,cellular,13,aug,2,399,-1,0,40,-239,no
unknown,management,single,tertiary,no,yes,no,cellular,13,aug,6,904,-1,0,37,455,yes
unknown,management,single,tertiary,no,no,no,cellular,13,aug,13,48,-1,0,59,684,no
unknown,management,single,tertiary,no,no,no,cellular,13,aug,12,275,-1,0,31,1494,no
unknown,management,married,tertiary,no,no,no,cellular,13,aug,4,449,-1,0,38,120,no
unknown,blue-collar,married,secondary,no,no,no,cellular,13,aug,5,536,-1,0,45,241,no
unknown,housemaid,married,secondary,no,no,no,cellular,13,aug,7,158,-1,0,40,163,no
unknown,technician,married,secondary,no,no,no,cellular,13,aug,6,113,-1,0,42,1355,no
unknown,management,single,tertiary,no,no,no,cellular,13,aug,2,127,-1,0,42,525,no
unknown,retired,married,secondary,no,no,no,cellular,13,aug,4,740,-1,0,58,8332,no
unknown,blue-collar,divorced,primary,no,no,no,cellular,14,aug,3,75,-1,0,50,171,no
unknown,admin.,married,unknown,no,no,no,cellular,14,aug,10,65,-1,0,48,3756,no
unknown,technician,divorced,secondary,no,no,no,cellular,14,aug,5,152,-1,0,52,-558,no
unknown,technician,married,secondary,no,no,no,cellular,14,aug,2,106,-1,0,52,1064,no
unknown,management,married,tertiary,no,yes,no,cellular,14,aug,5,464,-1,0,40,8902,no
unknown,management,married,tertiary,no,yes,no,cellular,14,aug,3,96,-1,0,31,512,no
unknown,management,married,tertiary,no,no,no,cellular,14,aug,2,76,-1,0,35,178,no
unknown,management,single,tertiary,no,no,no,cellular,14,aug,2,81,-1,0,38,2117,no
unknown,housemaid,married,primary,no,no,no,cellular,14,aug,2,169,-1,0,51,137,no
unknown,housemaid,married,primary,no,no,no,cellular,14,aug,2,103,-1,0,48,469,no
unknown,management,single,tertiary,no,yes,no,cellular,14,aug,2,82,-1,0,35,467,no
unknown,technician,single,secondary,no,no,no,cellular,14,aug,2,90,-1,0,30,160,no
unknown,services,married,secondary,no,no,no,cellular,14,aug,2,152,-1,0,54,869,no
unknown,technician,married,secondary,no,yes,no,cellular,14,aug,2,67,-1,0,34,903,no
unknown,technician,married,secondary,no,no,no,cellular,14,aug,2,175,-1,0,36,930,no
unknown,management,married,tertiary,no,no,no,cellular,14,aug,2,123,-1,0,36,406,no
unknown,technician,married,secondary,no,no,no,cellular,14,aug,4,259,-1,0,42,27,no
unknown,admin.,married,secondary,no,no,no,cellular,14,aug,2,81,-1,0,58,855,no
unknown,management,single,tertiary,no,yes,no,cellular,14,aug,2,373,-1,0,38,2454,no
unknown,housemaid,married,secondary,no,no,no,cellular,14,aug,2,36,-1,0,40,864,no
unknown,technician,divorced,secondary,no,no,no,cellular,14,aug,4,166,-1,0,34,-324,no
unknown,management,married,tertiary,no,no,no,cellular,14,aug,2,157,-1,0,48,732,no
unknown,admin.,divorced,secondary,no,yes,yes,cellular,14,aug,2,133,-1,0,39,399,no
unknown,technician,married,secondary,no,no,no,cellular,14,aug,2,106,-1,0,33,620,no
unknown,technician,divorced,secondary,no,no,no,cellular,14,aug,2,707,-1,0,57,3043,yes
unknown,technician,divorced,secondary,no,no,no,cellular,14,aug,4,144,-1,0,37,2686,no
unknown,blue-collar,married,secondary,no,no,yes,cellular,14,aug,4,360,-1,0,53,427,no
unknown,technician,married,secondary,no,no,no,cellular,14,aug,2,102,-1,0,39,5574,no
unknown,technician,divorced,secondary,no,yes,no,cellular,14,aug,2,55,-1,0,43,64,no
unknown,blue-collar,married,primary,no,yes,no,cellular,14,aug,2,87,-1,0,59,3062,no
unknown,unemployed,married,tertiary,no,yes,no,cellular,14,aug,2,266,-1,0,32,394,no
unknown,technician,married,tertiary,no,no,yes,cellular,14,aug,2,149,-1,0,42,13410,no
unknown,retired,married,secondary,no,no,no,cellular,14,aug,2,366,-1,0,58,2553,no
unknown,technician,single,tertiary,no,no,no,cellular,14,aug,2,96,-1,0,33,68,no
unknown,technician,married,tertiary,no,no,no,cellular,14,aug,2,85,-1,0,48,648,no
unknown,management,married,tertiary,no,no,no,cellular,14,aug,10,169,-1,0,43,354,no
unknown,management,married,secondary,no,no,no,cellular,14,aug,2,250,-1,0,36,3,no
unknown,technician,single,secondary,no,no,no,cellular,14,aug,2,206,-1,0,35,1717,no
unknown,unknown,married,primary,no,no,no,cellular,14,aug,2,526,-1,0,57,270,no
unknown,technician,married,secondary,no,no,no,cellular,14,aug,2,184,-1,0,36,2394,no
unknown,management,divorced,tertiary,no,no,yes,cellular,14,aug,2,41,-1,0,43,1819,no
unknown,management,divorced,tertiary,no,no,no,cellular,14,aug,2,229,-1,0,41,20479,no
unknown,admin.,married,secondary,no,no,no,cellular,14,aug,3,252,-1,0,47,6703,no
unknown,housemaid,married,secondary,no,no,no,cellular,14,aug,2,154,-1,0,40,4610,no
unknown,technician,divorced,secondary,no,no,no,cellular,14,aug,2,103,-1,0,47,691,no
unknown,technician,married,secondary,no,no,no,cellular,14,aug,2,137,-1,0,35,688,no
unknown,technician,single,tertiary,no,no,no,cellular,14,aug,2,125,-1,0,35,755,no
unknown,management,married,tertiary,no,no,no,cellular,14,aug,2,98,-1,0,48,2498,no
unknown,management,single,tertiary,no,no,no,cellular,14,aug,2,107,-1,0,33,3623,no
unknown,technician,married,secondary,no,no,no,cellular,14,aug,2,71,-1,0,56,2065,no
unknown,services,married,tertiary,no,yes,yes,cellular,14,aug,6,151,-1,0,55,64,no
unknown,self-employed,married,tertiary,no,no,no,cellular,14,aug,5,169,-1,0,31,414,no
unknown,management,married,tertiary,no,no,no,cellular,14,aug,2,167,-1,0,43,244,no
unknown,management,married,tertiary,no,no,no,cellular,14,aug,3,114,-1,0,44,6945,no
unknown,management,married,tertiary,no,no,no,cellular,14,aug,5,50,-1,0,41,1194,no
unknown,services,married,secondary,no,no,no,cellular,14,aug,2,252,-1,0,54,131,no
unknown,entrepreneur,divorced,secondary,no,no,no,cellular,14,aug,2,47,-1,0,56,179,no
unknown,management,single,secondary,no,no,yes,cellular,14,aug,2,92,-1,0,35,1189,no
unknown,technician,married,tertiary,no,no,no,cellular,14,aug,2,228,-1,0,30,910,no
unknown,management,single,tertiary,no,no,no,telephone,14,aug,2,293,-1,0,37,131,no
unknown,retired,married,primary,no,no,no,cellular,14,aug,4,632,-1,0,55,3334,yes
unknown,technician,married,secondary,no,no,no,cellular,14,aug,2,98,-1,0,36,25,no
unknown,management,married,tertiary,no,no,no,cellular,14,aug,7,260,-1,0,54,0,no
unknown,technician,single,secondary,no,no,no,cellular,14,aug,2,205,-1,0,30,2782,no
unknown,retired,married,secondary,no,no,no,cellular,14,aug,2,107,-1,0,57,663,no
unknown,technician,single,secondary,yes,no,no,cellular,14,aug,2,85,-1,0,34,-14,no
unknown,technician,married,secondary,no,no,no,cellular,14,aug,4,200,-1,0,59,316,no
unknown,technician,married,tertiary,no,no,no,cellular,14,aug,2,170,-1,0,39,99,no
unknown,retired,married,secondary,no,no,no,cellular,14,aug,4,127,-1,0,57,191,no
unknown,technician,divorced,secondary,no,no,yes,cellular,14,aug,2,10,-1,0,47,2836,no
unknown,management,married,tertiary,no,yes,yes,cellular,14,aug,2,80,-1,0,30,1165,no
unknown,management,single,tertiary,no,no,no,cellular,14,aug,5,273,-1,0,50,490,no
unknown,management,married,tertiary,no,no,no,cellular,14,aug,2,101,-1,0,47,3681,no
unknown,technician,married,secondary,no,no,no,cellular,14,aug,2,465,-1,0,57,2625,no
unknown,technician,single,tertiary,no,no,no,cellular,14,aug,4,128,-1,0,32,1038,no
unknown,technician,single,tertiary,no,no,no,cellular,14,aug,2,121,-1,0,40,539,no
unknown,technician,married,tertiary,no,yes,no,cellular,14,aug,4,593,-1,0,34,8029,yes
unknown,entrepreneur,married,tertiary,no,no,no,telephone,14,aug,2,552,-1,0,44,624,yes
unknown,management,single,tertiary,no,no,no,cellular,14,aug,2,297,-1,0,39,668,no
unknown,technician,single,tertiary,no,no,no,cellular,14,aug,2,93,-1,0,33,0,no
unknown,retired,married,secondary,no,no,no,cellular,14,aug,2,141,-1,0,58,188,no
unknown,services,married,secondary,no,no,no,cellular,14,aug,2,155,-1,0,60,2858,no
unknown,management,single,tertiary,no,no,yes,cellular,14,aug,4,370,-1,0,35,0,no
unknown,technician,single,tertiary,no,no,no,cellular,14,aug,2,111,-1,0,36,306,no
unknown,management,married,tertiary,no,no,no,cellular,14,aug,2,159,-1,0,36,867,no
unknown,management,single,tertiary,no,no,no,cellular,14,aug,4,1217,-1,0,34,416,no
unknown,blue-collar,married,primary,no,yes,no,telephone,14,aug,2,313,-1,0,51,165,no
unknown,services,single,tertiary,no,no,yes,cellular,14,aug,2,38,-1,0,30,719,no
unknown,services,married,secondary,no,no,yes,cellular,14,aug,4,757,-1,0,50,961,no
unknown,management,married,tertiary,no,no,no,cellular,14,aug,2,213,-1,0,37,4332,no
unknown,management,married,tertiary,no,no,no,cellular,14,aug,4,297,-1,0,32,972,no
unknown,management,married,tertiary,no,no,no,cellular,14,aug,4,128,-1,0,59,1857,no
unknown,management,single,tertiary,no,no,no,cellular,14,aug,2,635,-1,0,34,2205,no
unknown,blue-collar,married,secondary,no,no,no,cellular,14,aug,2,356,-1,0,49,322,no
unknown,blue-collar,divorced,secondary,no,no,no,cellular,14,aug,2,605,-1,0,41,388,no
unknown,blue-collar,married,unknown,no,no,no,cellular,14,aug,2,935,-1,0,52,51,no
unknown,technician,single,tertiary,no,no,no,cellular,14,aug,2,143,-1,0,42,171,no
unknown,housemaid,married,secondary,no,no,no,cellular,14,aug,4,414,-1,0,35,495,no
unknown,management,single,tertiary,no,no,no,cellular,14,aug,2,220,-1,0,33,336,no
unknown,management,single,tertiary,no,no,no,cellular,14,aug,2,95,-1,0,31,2227,no
unknown,technician,married,tertiary,no,no,no,cellular,14,aug,2,127,-1,0,32,943,no
unknown,technician,married,secondary,no,no,no,cellular,14,aug,2,308,-1,0,36,3579,no
unknown,management,divorced,tertiary,no,no,no,cellular,14,aug,2,103,-1,0,42,245,no
unknown,management,married,tertiary,no,yes,yes,cellular,14,aug,6,69,-1,0,48,1344,no
