 sex, workclass, race, education, native-country, marital-status, occupation, relationship, education-num, fnlwgt, capital-gain, capital-loss, hours-per-week,age, income
 Female, Self-emp-inc, White, 10th, United-States, Married-civ-spouse, Exec-managerial, Wife,6,247232,2936,0,28,81, <=50K
 Female, Private, Black, 10th, United-States, Never-married, Other-service, Own-child,6,143791,0,0,12,17, <=50K
 Male, Private, White, Assoc-voc, United-States, Married-civ-spouse, Tech-support, Husband,11,177271,0,0,40,56, >50K
 Male, Federal-gov, White, 10th, United-States, Married-civ-spouse, Craft-repair, Husband,6,129786,0,0,40,58, <=50K
 Male, Private, White, Bachelors, United-States, Married-civ-spouse, Adm-clerical, Husband,13,31339,0,0,45,45, >50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Handlers-cleaners, Husband,9,236267,0,0,40,25, <=50K
 Female, Private, Asian-Pac-Islander, Bachelors, Philippines, Married-civ-spouse, Prof-specialty, Wife,13,130620,0,0,35,36, >50K
 Female, Private, White, Assoc-voc, United-States, Married-civ-spouse, Tech-support, Wife,11,208180,0,0,24,32, >50K
 Male, Private, White, HS-grad, United-States, Never-married, Other-service, Other-relative,9,292058,0,0,30,25, <=50K
 Male, Federal-gov, White, Some-college, United-States, Married-civ-spouse, Adm-clerical, Husband,10,142712,0,0,40,29, >50K
 Male, Private, White, HS-grad, United-States, Never-married, Adm-clerical, Not-in-family,9,119665,0,0,60,23, <=50K
 Male, Private, White, Masters, United-States, Married-civ-spouse, Prof-specialty, Husband,14,116825,0,0,55,41, >50K
 Male, State-gov, Black, Bachelors, United-States, Married-civ-spouse, Exec-managerial, Husband,13,201177,0,0,40,48, >50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Transport-moving, Husband,9,118337,0,0,60,29, <=50K
 Male, ?, Asian-Pac-Islander, Masters, Taiwan, Never-married, ?, Unmarried,14,173800,0,0,20,27, <=50K
 Male, Private, White, Some-college, United-States, Married-civ-spouse, Craft-repair, Husband,10,289257,0,0,40,55, <=50K
 Male, Private, Asian-Pac-Islander, 11th, Vietnam, Married-civ-spouse, Handlers-cleaners, Husband,7,190912,0,1651,40,30, <=50K
 Female, Private, Black, Some-college, United-States, Widowed, Other-service, Unmarried,10,140581,0,0,40,45, <=50K
 Male, Private, White, HS-grad, Puerto-Rico, Divorced, Craft-repair, Own-child,9,174102,0,0,40,50, <=50K
 Male, Private, White, HS-grad, United-States, Never-married, Craft-repair, Not-in-family,9,316509,0,0,50,22, <=50K
 Female, Local-gov, Amer-Indian-Eskimo, HS-grad, United-States, Widowed, Other-service, Unmarried,9,20101,0,0,32,80, <=50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Handlers-cleaners, Husband,9,187279,0,0,44,30, <=50K
 Female, Private, White, Some-college, United-States, Never-married, Sales, Own-child,10,259496,0,0,20,20, <=50K
 Male, Self-emp-not-inc, White, HS-grad, United-States, Married-civ-spouse, Sales, Husband,9,181466,0,0,35,29, <=50K
 Male, Private, White, Some-college, United-States, Married-civ-spouse, Machine-op-inspct, Husband,10,178202,0,0,40,56, <=50K
 Male, Private, White, Bachelors, United-States, Married-civ-spouse, Adm-clerical, Husband,13,188976,0,0,40,63, <=50K
 Male, Private, White, HS-grad, United-States, Never-married, Handlers-cleaners, Own-child,9,203027,0,0,40,20, <=50K
 Female, State-gov, Black, HS-grad, United-States, Married-civ-spouse, Adm-clerical, Wife,9,142022,0,0,40,38, <=50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Craft-repair, Husband,9,119033,0,0,40,31, <=50K
 Male, Private, White, Some-college, United-States, Never-married, Sales, Own-child,10,216181,0,0,35,21, <=50K
 Male, Private, White, 10th, United-States, Married-civ-spouse, Machine-op-inspct, Husband,6,178341,0,0,46,47, >50K
 Female, Local-gov, Asian-Pac-Islander, Bachelors, Vietnam, Never-married, Tech-support, Unmarried,13,244408,0,0,40,25, <=50K
 Female, Private, Black, Some-college, United-States, Separated, Adm-clerical, Unmarried,10,198953,0,0,38,31, <=50K
 Female, Private, White, HS-grad, United-States, Never-married, Exec-managerial, Not-in-family,9,173110,0,0,40,28, <=50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Transport-moving, Husband,9,66326,0,0,99,38, <=50K
 Male, Local-gov, White, Bachelors, United-States, Married-civ-spouse, Protective-serv, Husband,13,181091,0,0,40,30, <=50K
 Male, Self-emp-inc, White, HS-grad, United-States, Married-civ-spouse, Exec-managerial, Husband,9,135500,0,1977,40,39, >50K
 Female, Private, White, Bachelors, ?, Never-married, Prof-specialty, Unmarried,13,133929,0,0,36,27, <=50K
 Female, Private, White, Some-college, United-States, Never-married, Exec-managerial, Not-in-family,10,86483,0,0,40,26, <=50K
 Female, Private, White, HS-grad, United-States, Never-married, Adm-clerical, Other-relative,9,167787,0,0,40,47, <=50K
 Male, Self-emp-not-inc, White, HS-grad, United-States, Never-married, Craft-repair, Not-in-family,9,208577,0,2258,50,27, <=50K
 Male, Private, Other, Some-college, United-States, Married-civ-spouse, Protective-serv, Husband,10,216697,0,0,32,43, <=50K
 Male, Local-gov, White, Bachelors, United-States, Never-married, Prof-specialty, Not-in-family,13,118457,0,0,55,32, <=50K
 Male, Private, Asian-Pac-Islander, Some-college, Philippines, Never-married, Sales, Own-child,10,298635,0,0,30,20, <=50K
 Female, Local-gov, Black, 12th, United-States, Never-married, Handlers-cleaners, Unmarried,8,212780,0,0,20,21, <=50K
 Male, Private, White, Assoc-voc, United-States, Never-married, Prof-specialty, Not-in-family,11,159187,0,0,40,32, <=50K
 Male, Private, Black, Assoc-voc, United-States, Divorced, Machine-op-inspct, Not-in-family,11,237995,0,0,48,37, <=50K
 Male, Private, Asian-Pac-Islander, HS-grad, Vietnam, Married-civ-spouse, Craft-repair, Husband,9,160724,0,0,40,45, <=50K
 Male, Self-emp-inc, White, Assoc-acdm, United-States, Married-civ-spouse, Sales, Husband,12,183800,0,1887,40,37, >50K
 Female, ?, White, 9th, United-States, Divorced, ?, Not-in-family,5,185936,0,0,15,54, <=50K
 Male, Private, White, Bachelors, United-States, Never-married, Prof-specialty, Not-in-family,13,161198,0,0,25,24, <=50K
 Male, ?, White, 11th, United-States, Never-married, ?, Not-in-family,7,113635,0,0,30,28, <=50K
 Male, Private, White, Some-college, United-States, Never-married, Farming-fishing, Own-child,10,214542,0,0,40,23, <=50K
 Male, ?, White, HS-grad, United-States, Married-civ-spouse, ?, Husband,9,172991,0,0,40,54, <=50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Machine-op-inspct, Husband,9,203761,0,0,40,40, >50K
 Male, Private, White, Some-college, United-States, Married-civ-spouse, Craft-repair, Husband,10,161141,0,0,48,38, >50K
 Male, Private, White, 10th, United-States, Married-civ-spouse, Machine-op-inspct, Husband,6,180117,0,0,40,71, <=50K
 Female, Private, White, Some-college, United-States, Divorced, Adm-clerical, Unmarried,10,317396,0,0,40,51, <=50K
 Male, Self-emp-not-inc, White, Some-college, United-States, Never-married, Adm-clerical, Unmarried,10,237868,0,0,5,52, <=50K
 Female, Private, White, Bachelors, United-States, Never-married, Sales, Not-in-family,13,323069,0,0,40,30, <=50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Craft-repair, Husband,9,181091,7688,0,40,34, >50K
 Female, Private, White, 10th, United-States, Divorced, Machine-op-inspct, Not-in-family,6,309122,0,0,40,38, <=50K
 Female, Federal-gov, White, Assoc-voc, United-States, Never-married, Prof-specialty, Not-in-family,11,105936,13550,0,40,43, >50K
 Male, Private, White, 11th, United-States, Never-married, Transport-moving, Not-in-family,7,40024,0,0,42,43, <=50K
 Male, Federal-gov, Black, Some-college, United-States, Never-married, Exec-managerial, Not-in-family,10,192443,13550,0,40,36, >50K
 Female, State-gov, White, Some-college, United-States, Never-married, Adm-clerical, Own-child,10,184216,0,0,40,24, <=50K
 Male, ?, Asian-Pac-Islander, 1st-4th, Philippines, Never-married, ?, Own-child,2,256211,0,0,40,29, <=50K
 Female, Private, Black, 10th, United-States, Married-civ-spouse, Other-service, Wife,6,205422,0,0,40,55, <=50K
 Male, Private, White, Masters, United-States, Married-civ-spouse, Prof-specialty, Husband,14,22211,0,1902,60,51, >50K
 Female, Local-gov, Amer-Indian-Eskimo, HS-grad, United-States, Divorced, Exec-managerial, Unmarried,9,196308,0,0,40,43, <=50K
 Male, Private, White, HS-grad, United-States, Divorced, Protective-serv, Not-in-family,9,389713,0,0,40,28, <=50K
 Male, Private, White, Assoc-acdm, United-States, Married-civ-spouse, Sales, Husband,12,82566,0,0,45,54, <=50K
 Male, Private, White, Some-college, United-States, Married-civ-spouse, Prof-specialty, Husband,10,199058,0,0,40,47, >50K
 Male, Private, White, Bachelors, United-States, Married-civ-spouse, Sales, Husband,13,160440,0,0,55,47, >50K
 Male, Private, White, Some-college, United-States, Married-civ-spouse, Other-service, Husband,10,76034,0,0,57,47, >50K
 Female, Private, White, Some-college, United-States, Never-married, Adm-clerical, Unmarried,10,188503,6497,0,35,38, <=50K
 Male, Self-emp-not-inc, White, 5th-6th, United-States, Married-civ-spouse, Farming-fishing, Husband,3,92845,0,0,40,60, <=50K
 Female, Private, Amer-Indian-Eskimo, HS-grad, United-States, Never-married, Sales, Own-child,9,29083,0,0,25,19, <=50K
 Female, Private, Black, Some-college, United-States, Never-married, Adm-clerical, Own-child,10,234474,0,0,25,22, <=50K
 Male, Local-gov, White, Masters, United-States, Married-civ-spouse, Prof-specialty, Husband,14,107308,0,0,40,55, >50K
 Female, Private, Black, Some-college, United-States, Separated, Sales, Other-relative,10,111891,0,0,35,44, <=50K
 Male, Self-emp-not-inc, White, 1st-4th, Italy, Married-civ-spouse, Exec-managerial, Husband,2,145419,7688,0,67,53, >50K
 Female, Local-gov, White, Masters, United-States, Married-civ-spouse, Prof-specialty, Wife,14,193425,4386,0,40,44, >50K
 Male, Federal-gov, White, Bachelors, United-States, Never-married, Protective-serv, Not-in-family,13,188278,0,0,50,28, <=50K
 Female, Local-gov, Black, Some-college, United-States, Never-married, Transport-moving, Unmarried,10,303485,0,0,40,30, <=50K
 Female, Local-gov, Amer-Indian-Eskimo, HS-grad, United-States, Never-married, Exec-managerial, Own-child,9,67187,0,0,40,39, <=50K
 Female, State-gov, White, HS-grad, United-States, Divorced, Exec-managerial, Unmarried,9,114508,0,0,40,43, <=50K
 Female, Private, White, Bachelors, United-States, Never-married, Sales, Other-relative,13,204172,0,0,40,24, <=50K
 Male, Local-gov, White, Assoc-voc, United-States, Never-married, Protective-serv, Not-in-family,11,162973,0,0,56,27, <=50K
 Male, Self-emp-not-inc, White, 5th-6th, Canada, Married-civ-spouse, Farming-fishing, Husband,3,192695,0,0,70,64, <=50K
 Male, Local-gov, White, Some-college, United-States, Married-civ-spouse, Farming-fishing, Husband,10,89172,0,0,40,41, >50K
 Male, Private, White, HS-grad, United-States, Never-married, Transport-moving, Own-child,9,163320,0,0,40,28, <=50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Prof-specialty, Husband,9,128230,0,0,30,61, <=50K
 Female, Private, White, 11th, United-States, Divorced, Machine-op-inspct, Unmarried,7,246440,0,0,40,27, <=50K
 Female, Private, White, Some-college, United-States, Divorced, Adm-clerical, Not-in-family,10,50567,0,0,32,49, <=50K
 Male, Private, White, Some-college, United-States, Married-civ-spouse, Craft-repair, Husband,10,117476,0,0,40,20, <=50K
 Female, Private, White, Bachelors, United-States, Never-married, Prof-specialty, Not-in-family,13,315834,0,1876,40,41, <=50K
 Male, Local-gov, White, HS-grad, United-States, Married-civ-spouse, Craft-repair, Husband,9,214881,0,0,40,28, <=50K
 Male, Private, White, HS-grad, United-States, Divorced, Machine-op-inspct, Not-in-family,9,195516,0,0,40,36, <=50K
 Male, Self-emp-not-inc, White, Bachelors, United-States, Divorced, Craft-repair, Own-child,13,218653,0,0,40,44, <=50K
 Female, Private, White, Bachelors, United-States, Married-civ-spouse, Adm-clerical, Wife,13,87205,7688,0,20,51, >50K
 Female, Private, Black, Some-college, United-States, Divorced, Prof-specialty, Unmarried,10,164647,0,0,38,40, <=50K
 Female, Private, White, HS-grad, United-States, Never-married, Craft-repair, Not-in-family,9,129151,0,0,40,19, <=50K
 Female, Private, White, Some-college, United-States, Married-civ-spouse, Prof-specialty, Wife,10,319697,0,0,40,54, <=50K
 Male, Self-emp-not-inc, White, HS-grad, United-States, Divorced, Craft-repair, Not-in-family,9,193374,0,0,40,55, <=50K
 Female, Private, White, Assoc-voc, United-States, Widowed, Prof-specialty, Not-in-family,11,167864,0,0,40,57, <=50K
 Female, Private, White, Some-college, Guatemala, Separated, Priv-house-serv, Not-in-family,10,197932,0,0,30,29, <=50K
 Female, Private, White, HS-grad, United-States, Divorced, Sales, Unmarried,9,102904,0,0,43,51, <=50K
 Male, Private, White, HS-grad, United-States, Divorced, Other-service, Not-in-family,9,216907,0,0,37,44, <=50K
 Male, Local-gov, White, Assoc-voc, United-States, Married-civ-spouse, Protective-serv, Husband,11,331395,0,0,42,35, <=50K
 Male, Private, White, HS-grad, United-States, Divorced, Transport-moving, Not-in-family,9,171424,0,0,40,40, <=50K
 Female, Private, White, 7th-8th, United-States, Separated, Other-service, Not-in-family,4,35406,0,0,32,46, <=50K
 Male, Private, White, Some-college, United-States, Married-civ-spouse, Craft-repair, Husband,10,238964,0,0,60,25, >50K
 Male, Private, White, Bachelors, United-States, Never-married, Prof-specialty, Not-in-family,13,213002,0,1408,36,33, <=50K
 Female, Private, White, Some-college, Holand-Netherlands, Never-married, Machine-op-inspct, Other-relative,10,27882,0,2205,40,32, <=50K
 Female, Private, White, HS-grad, United-States, Never-married, Tech-support, Not-in-family,9,340543,0,0,40,22, <=50K
 Female, Private, Asian-Pac-Islander, Some-college, Philippines, Married-civ-spouse, Sales, Wife,10,70240,0,0,40,39, <=50K
 Male, Self-emp-not-inc, Asian-Pac-Islander, HS-grad, United-States, Never-married, Farming-fishing, Own-child,9,87169,0,0,40,18, <=50K
 Female, Private, Black, HS-grad, United-States, Divorced, Adm-clerical, Unmarried,9,253759,0,0,45,43, <=50K
 Male, Private, White, HS-grad, United-States, Never-married, Tech-support, Other-relative,9,194431,0,0,40,46, <=50K
 Male, Private, White, Some-college, United-States, Married-civ-spouse, Sales, Husband,10,137843,7298,0,48,63, >50K
 Male, ?, White, Some-college, United-States, Married-civ-spouse, ?, Husband,10,170649,0,0,8,40, <=50K
 Male, Private, White, Bachelors, United-States, Married-civ-spouse, Exec-managerial, Husband,13,182460,0,0,60,59, >50K
 Female, Local-gov, White, Masters, United-States, Never-married, Prof-specialty, Not-in-family,14,26929,0,0,40,40, <=50K
 Male, Private, White, HS-grad, United-States, Never-married, Other-service, Own-child,9,399022,0,0,35,23, <=50K
 Male, ?, White, HS-grad, United-States, Married-civ-spouse, ?, Husband,9,50171,0,0,10,64, <=50K
 Male, Private, White, Assoc-voc, United-States, Married-civ-spouse, Sales, Husband,11,218490,0,0,60,36, <=50K
 Female, Private, White, HS-grad, United-States, Divorced, Machine-op-inspct, Unmarried,9,164423,0,0,40,48, <=50K
 Female, Private, White, Some-college, United-States, Married-civ-spouse, Prof-specialty, Wife,10,124436,0,0,40,43, >50K
 Female, Private, White, 10th, United-States, Never-married, Other-service, Own-child,6,60981,0,0,30,18, <=50K
 Male, Private, White, 11th, United-States, Never-married, Craft-repair, Own-child,7,70868,0,0,16,17, <=50K
 Male, Private, White, Prof-school, ?, Married-civ-spouse, Prof-specialty, Husband,15,150601,0,0,50,36, <=50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Machine-op-inspct, Husband,9,228500,0,0,40,53, >50K
 Female, State-gov, White, Some-college, United-States, Divorced, Exec-managerial, Not-in-family,10,76767,0,0,39,36, <=50K
 Male, Private, White, HS-grad, United-States, Never-married, Handlers-cleaners, Not-in-family,9,218178,0,0,40,20, <=50K
 Female, Private, White, Bachelors, United-States, Never-married, Sales, Not-in-family,13,615367,0,0,60,22, <=50K
 Male, Private, White, Bachelors, United-States, Married-civ-spouse, Prof-specialty, Husband,13,150324,0,0,40,34, >50K
 Male, Private, White, 11th, United-States, Divorced, Other-service, Own-child,7,51264,0,0,40,39, <=50K
 Female, Private, White, Some-college, United-States, Widowed, Other-service, Not-in-family,10,197642,0,0,40,57, <=50K
 Female, Private, White, 10th, United-States, Divorced, Other-service, Unmarried,6,229895,0,0,40,30, <=50K
 Male, Private, White, Prof-school, United-States, Married-civ-spouse, Prof-specialty, Husband,15,167415,0,0,60,37, >50K
 Male, Private, White, HS-grad, United-States, Married-civ-spouse, Machine-op-inspct, Husband,9,166934,0,0,40,51, >50K
 Male, Private, White, HS-grad, United-States, Never-married, Transport-moving, Unmarried,9,305597,0,0,40,38, <=50K
 Female, Private, White, HS-grad, United-States, Never-married, Exec-managerial, Unmarried,9,301591,0,0,35,34, <=50K
 Female, Federal-gov, Black, HS-grad, Puerto-Rico, Married-spouse-absent, Adm-clerical, Not-in-family,9,229646,0,0,40,47, <=50K
